DATE,TIME,MODEL CODE,TYPE,BARCODE,SERIAL No.,PASS/NG,50Hz WATTAGE,50Hz WATTAGE FLUCTUATED,50Hz AIR VOLUME,50Hz AIR VOLUME FLUCTUATED,50Hz CLOSED PRESSURE,50Hz CLOSED PRESSURE FLUCTUATED,50Hz AMPERAGE,50Hz AMPERAGE FLUCTUATED,60Hz WATTAGE,60Hz WATTAGE FLUCTUATED,60Hz AIR VOLUME,60Hz AIR VOLUME FLUCTUATED,60Hz CLOSED PRESSURE,60Hz CLOSED PRESSURE FLUCTUATED,60Hz AMPERAGE,60Hz AMPERAGE FLUCTUATED
25/07/2025,11:58:35,120LL2400P,N,,725007452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7,0.5,113.0,1.0,42.0,0.20000000000000284,0.926,0.013999999999999901
25/07/2025,12:04:45,120LL2400P,N,,725007453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,0.20000000000000284,112.0,1.0,42.0,0.0,0.925,0.0010000000000000009
25/07/2025,12:06:25,120LL2400P,N,,725007454,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,1.5,114.0,2.0,41.4,0.6000000000000014,0.94,0.014999999999999902
25/07/2025,12:09:03,120LL2400P,N,,725007455,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.5,114.0,0.0,42.2,0.8000000000000043,0.948,0.008000000000000007
25/07/2025,12:10:15,120LL2400P,N,,725007456,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,0.7000000000000028,115.0,1.0,42.2,0.0,0.947,0.0010000000000000009
25/07/2025,12:12:50,120LL2400P,N,,725007457,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,4.3999999999999915,117.0,2.0,43.2,1.0,0.991,0.04400000000000004
25/07/2025,12:23:03,120LL2400P,N,,725007458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,7.3999999999999915,111.0,6.0,41.2,2.0,0.903,0.08799999999999997
25/07/2025,12:24:15,120LL2400P,N,,725007459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.7999999999999972,113.0,2.0,41.3,0.09999999999999432,0.928,0.025000000000000022
25/07/2025,12:25:49,120LL2400P,N,,725007460,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,0.5,114.0,1.0,41.3,0.0,0.93,0.0020000000000000018
25/07/2025,12:30:33,120LL2400P,N,,725007461,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,1.7999999999999972,112.0,2.0,41.0,0.29999999999999716,0.907,0.02300000000000002
25/07/2025,12:32:05,120LL2400P,N,,725007462,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,3.3999999999999915,113.0,1.0,42.7,1.7000000000000028,0.966,0.05899999999999994
25/07/2025,12:33:27,120LL2400P,N,,725007463,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,1.4000000000000057,115.0,2.0,42.7,0.0,0.981,0.015000000000000013
25/07/2025,12:35:49,120LL2400P,N,,725007464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,2.299999999999997,113.0,2.0,41.4,1.3000000000000043,0.936,0.04499999999999993
25/07/2025,12:38:36,120LL2400P,N,,725007465,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3.200000000000003,112.0,1.0,41.0,0.3999999999999986,0.899,0.03700000000000003
25/07/2025,12:41:51,120LL2400P,N,,725007466,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,2.299999999999997,113.0,1.0,41.7,0.7000000000000028,0.936,0.03700000000000003
25/07/2025,12:43:18,120LL2400P,N,,725007467,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.2999999999999972,112.0,1.0,41.6,0.10000000000000142,0.914,0.02200000000000002
25/07/2025,12:44:50,120LL2400P,N,,725007468,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,1.9000000000000057,114.0,2.0,42.1,0.5,0.935,0.02100000000000002
25/07/2025,12:52:14,120LL2400P,N,,725007469,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,0.20000000000000284,113.0,1.0,42.8,0.6999999999999957,0.941,0.005999999999999894
25/07/2025,12:54:30,120LL2400P,N,,725007470,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,2.0,114.0,1.0,42.6,0.19999999999999574,0.96,0.019000000000000017
25/07/2025,12:56:33,120LL2400P,N,,725007471,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,2.9000000000000057,113.0,1.0,42.1,0.5,0.922,0.03799999999999992
25/07/2025,13:58:41,120LL2400P,N,,725007472,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,1.7000000000000028,114.0,1.0,42.6,0.5,0.94,0.017999999999999905
25/07/2025,14:01:56,120LL2400P,N,,725007473,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.5999999999999943,113.0,1.0,42.1,0.5,0.942,0.0020000000000000018
25/07/2025,14:03:08,120LL2400P,N,,725007474,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,1.1999999999999886,114.0,1.0,42.6,0.5,0.956,0.014000000000000012
25/07/2025,14:12:16,120LL2400P,N,,725007475,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2,1.8999999999999915,112.0,2.0,41.9,0.7000000000000028,0.931,0.02499999999999991
25/07/2025,14:13:14,120LL2400P,N,,725007476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,1.0,114.0,2.0,42.2,0.30000000000000426,0.949,0.017999999999999905
25/07/2025,14:14:11,120LL2400P,N,,725007477,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,1.2999999999999972,114.0,0.0,43.1,0.8999999999999986,0.976,0.027000000000000024
25/07/2025,14:16:48,120LL2400P,N,,725007478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,2.0,112.0,2.0,42.2,0.8999999999999986,0.941,0.03500000000000003
25/07/2025,14:18:16,120LL2400P,N,,725007479,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4,2.0999999999999943,112.0,0.0,41.8,0.4000000000000057,0.915,0.025999999999999912
25/07/2025,14:20:04,120LL2400P,N,,725007480,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,1.6999999999999886,113.0,1.0,41.6,0.19999999999999574,0.939,0.02399999999999991
25/07/2025,14:25:01,120LL2400P,N,,725007481,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,2.200000000000003,113.0,0.0,43.6,2.0,0.956,0.017000000000000015
25/07/2025,14:26:05,120LL2400P,N,,725007482,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7,1.4000000000000057,115.0,2.0,43.7,0.10000000000000142,0.979,0.02300000000000002
25/07/2025,14:27:07,120LL2400P,N,,725007483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,0.9000000000000057,114.0,1.0,43.5,0.20000000000000284,0.962,0.017000000000000015
25/07/2025,14:28:18,120LL2400P,N,,725007484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,0.7000000000000028,114.0,0.0,42.3,1.2000000000000028,0.962,0.0
25/07/2025,14:29:48,120LL2400P,N,,725007485,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,0.6999999999999886,113.0,1.0,42.0,0.29999999999999716,0.939,0.02300000000000002
25/07/2025,14:35:01,120LL2400P,N,,725007486,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,1.5,112.0,1.0,41.5,0.5,0.928,0.010999999999999899
25/07/2025,14:40:54,120LL2400P,N,,725007487,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,0.0,113.0,1.0,41.7,0.20000000000000284,0.93,0.0020000000000000018
25/07/2025,14:44:28,120LL2400P,N,,725007488,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6,0.30000000000001137,112.0,1.0,42.0,0.29999999999999716,0.928,0.0020000000000000018
25/07/2025,14:45:58,120LL2400P,N,,725007489,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,1.9000000000000057,114.0,2.0,41.8,0.20000000000000284,0.951,0.02299999999999991
25/07/2025,14:52:14,120LL2400P,N,,725007490,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,2.9000000000000057,115.0,1.0,43.7,1.9000000000000057,0.99,0.039000000000000035
25/07/2025,14:53:18,120LL2400P,N,,725007491,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,1.2000000000000028,114.0,1.0,42.8,0.9000000000000057,0.968,0.02200000000000002
25/07/2025,14:54:34,120LL2400P,N,,725007492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,0.7000000000000028,114.0,0.0,42.9,0.10000000000000142,0.968,0.0
25/07/2025,14:59:11,120LL2400P,N,,725007493,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4,0.09999999999999432,114.0,0.0,40.0,2.8999999999999986,0.963,0.0050000000000000044
25/07/2025,15:00:47,120LL2400P,N,,725007494,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,0.9000000000000057,114.0,0.0,40.4,0.3999999999999986,0.957,0.006000000000000005
25/07/2025,15:01:57,120LL2400P,N,,725007495,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,2.299999999999997,112.0,2.0,41.2,0.8000000000000043,0.915,0.041999999999999926
25/07/2025,15:03:14,120LL2400P,N,,725007496,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,3.0999999999999943,114.0,2.0,43.9,2.6999999999999957,0.976,0.06099999999999994
25/07/2025,15:05:45,120LL2400P,N,,725007497,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,1.0999999999999943,113.0,1.0,42.7,1.1999999999999957,0.95,0.026000000000000023
25/07/2025,15:07:47,120LL2400P,N,,725007498,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,0.5,113.0,0.0,40.9,1.8000000000000043,0.937,0.0129999999999999
25/07/2025,15:16:43,120LL2400P,N,,725007499,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,2.0999999999999943,115.0,2.0,42.7,1.8000000000000043,0.964,0.026999999999999913
25/07/2025,15:18:48,120LL2400P,N,,725007500,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,0.09999999999999432,114.0,1.0,42.7,0.0,0.958,0.006000000000000005
25/07/2025,15:19:59,120LL2400P,N,,725007501,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,0.20000000000000284,114.0,0.0,42.5,0.20000000000000284,0.964,0.006000000000000005
25/07/2025,15:22:06,120LL2400P,N,,725007502,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,2.4000000000000057,113.0,1.0,41.4,1.1000000000000014,0.923,0.040999999999999925
25/07/2025,15:24:08,120LL2400P,N,,725007503,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7,0.7999999999999972,112.0,1.0,41.7,0.30000000000000426,0.932,0.009000000000000008
25/07/2025,15:25:43,120LL2400P,N,,725007504,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1.0,114.0,2.0,41.7,0.0,0.933,0.0010000000000000009
25/07/2025,15:27:09,120LL2400P,N,,725007505,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.29999999999999716,113.0,1.0,42.4,0.6999999999999957,0.937,0.0040000000000000036
25/07/2025,15:33:35,120LL2400P,N,,725007506,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,0.20000000000000284,113.0,0.0,42.3,0.10000000000000142,0.943,0.005999999999999894
25/07/2025,15:38:31,120LL2400P,N,,725007507,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,1.3999999999999915,112.0,1.0,41.7,0.5999999999999943,0.925,0.017999999999999905
25/07/2025,15:39:29,120LL2400P,N,,725007508,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,1.8999999999999915,114.0,2.0,41.9,0.19999999999999574,0.943,0.017999999999999905
25/07/2025,15:40:52,120LL2400P,N,,725007509,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.299999999999997,111.0,3.0,40.8,1.1000000000000014,0.923,0.019999999999999907
25/07/2025,15:45:25,120LL2400P,N,,725007510,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,3.799999999999997,115.0,4.0,42.6,1.8000000000000043,0.964,0.040999999999999925
25/07/2025,15:46:41,120LL2400P,N,,725007511,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,1.5,113.0,2.0,42.2,0.3999999999999986,0.953,0.01100000000000001
25/07/2025,15:48:07,120LL2400P,N,,725007512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,1.8999999999999915,112.0,1.0,41.2,1.0,0.92,0.03299999999999992
25/07/2025,15:50:34,120LL2400P,N,,725007513,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6,0.19999999999998863,112.0,0.0,41.9,0.6999999999999957,0.934,0.014000000000000012
25/07/2025,15:55:06,120LL2400P,N,,725007514,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,2.1000000000000085,113.0,1.0,42.8,0.8999999999999986,0.956,0.02199999999999991
25/07/2025,15:56:40,120LL2400P,N,,725007515,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,2.299999999999997,113.0,0.0,40.8,2.0,0.921,0.03499999999999992
25/07/2025,16:10:32,120LL2400P,N,,725007516,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,1.2999999999999972,113.0,0.0,41.7,0.9000000000000057,0.948,0.026999999999999913
25/07/2025,16:14:45,120LL2400P,N,,725007517,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,1.7999999999999972,114.0,1.0,43.0,1.2999999999999972,0.968,0.020000000000000018
25/07/2025,16:16:45,120LL2400P,N,,725007518,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.5,115.0,1.0,42.9,0.10000000000000142,0.981,0.013000000000000012
25/07/2025,16:19:47,120LL2400P,N,,725007519,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,2.9000000000000057,113.0,2.0,42.0,0.8999999999999986,0.955,0.026000000000000023
25/07/2025,16:24:19,120LL2400P,N,,725007520,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,2.8000000000000114,116.0,3.0,42.6,0.6000000000000014,0.979,0.02400000000000002
25/07/2025,16:26:06,120LL2400P,N,,725007521,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,2.3000000000000114,114.0,2.0,41.3,1.3000000000000043,0.933,0.04599999999999993
25/07/2025,16:27:47,120LL2400P,N,,725007522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,1.0,113.0,1.0,41.4,0.10000000000000142,0.942,0.008999999999999897
25/07/2025,16:29:45,120LL2400P,N,,725007523,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,2.3000000000000114,114.0,1.0,43.1,1.7000000000000028,0.975,0.03300000000000003
25/07/2025,16:31:52,120LL2400P,N,,725007524,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,1.7000000000000028,113.0,1.0,42.7,0.3999999999999986,0.959,0.016000000000000014
25/07/2025,16:34:03,120LL2400P,N,,725007525,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,5.6000000000000085,110.0,3.0,40.6,2.1000000000000014,0.887,0.07199999999999995
25/07/2025,16:35:33,120LL2400P,N,,725007526,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,4.200000000000003,112.0,2.0,41.2,0.6000000000000014,0.93,0.04300000000000004
25/07/2025,16:36:50,120LL2400P,N,,725007527,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,1.1000000000000085,113.0,1.0,43.5,2.299999999999997,0.953,0.02299999999999991
25/07/2025,16:38:13,120LL2400P,N,,725007528,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2.9000000000000057,111.0,2.0,41.2,2.299999999999997,0.912,0.040999999999999925
25/07/2025,16:40:11,120LL2400P,N,,725007529,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,2.0999999999999943,112.0,1.0,42.3,1.0999999999999943,0.937,0.025000000000000022
25/07/2025,16:48:38,120LL2400P,N,,725007530,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.9000000000000057,113.0,1.0,39.6,2.6999999999999957,0.942,0.004999999999999893
25/07/2025,16:53:57,120LL2400P,N,,725007531,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.9000000000000057,114.0,1.0,42.1,2.5,0.954,0.01200000000000001
25/07/2025,16:55:31,120LL2400P,N,,725007532,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,0.6000000000000085,113.0,1.0,41.3,0.8000000000000043,0.942,0.01200000000000001
25/07/2025,16:56:41,120LL2400P,N,,725007533,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,3.5999999999999943,111.0,2.0,41.2,0.09999999999999432,0.909,0.03299999999999992
25/07/2025,16:59:03,120LL2400P,N,,725007534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,3.5,113.0,2.0,42.1,0.8999999999999986,0.949,0.039999999999999925
25/07/2025,17:00:31,120LL2400P,N,,725007535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,1.1000000000000085,113.0,0.0,40.8,1.3000000000000043,0.932,0.016999999999999904
25/07/2025,17:04:16,120LL2400P,N,,725007536,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,0.20000000000000284,113.0,0.0,41.6,0.8000000000000043,0.931,0.0010000000000000009
25/07/2025,17:05:54,120LL2400P,N,,725007537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,1.6000000000000085,114.0,1.0,42.2,0.6000000000000014,0.95,0.018999999999999906
25/07/2025,17:08:50,120LL2400P,N,,725007538,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,0.20000000000000284,112.0,2.0,43.3,1.0999999999999943,0.955,0.0050000000000000044
25/07/2025,17:11:52,120LL2400P,N,,725007539,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1,0.6000000000000085,113.0,1.0,41.5,1.7999999999999972,0.941,0.014000000000000012
25/07/2025,17:15:10,120LL2400P,N,,725007540,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0999999999999943,112.0,1.0,41.0,0.5,0.931,0.009999999999999898
25/07/2025,17:18:16,120LL2400P,N,,725007541,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,0.7000000000000028,112.0,0.0,41.5,0.5,0.921,0.010000000000000009
25/07/2025,17:20:14,120LL2400P,N,,725007542,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,1.5,113.0,1.0,41.7,0.20000000000000284,0.94,0.018999999999999906
25/07/2025,17:21:53,120LL2400P,N,,725007543,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.7999999999999972,113.0,0.0,41.6,0.10000000000000142,0.954,0.014000000000000012
25/07/2025,17:23:25,120LL2400P,N,,725007544,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.4000000000000057,115.0,2.0,42.9,1.2999999999999972,0.961,0.007000000000000006
25/07/2025,17:25:15,120LL2400P,N,,725007545,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,4.200000000000003,112.0,3.0,41.1,1.7999999999999972,0.917,0.04399999999999993
25/07/2025,17:29:25,120LL2400P,N,,725007546,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,1.0999999999999943,111.0,1.0,40.3,0.8000000000000043,0.903,0.014000000000000012
25/07/2025,17:31:44,120LL2400P,N,,725007547,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,3.700000000000003,114.0,3.0,42.0,1.7000000000000028,0.945,0.041999999999999926
25/07/2025,17:34:09,120LL2400P,N,,725007548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,1.1000000000000085,112.0,2.0,41.9,0.10000000000000142,0.939,0.006000000000000005
25/07/2025,17:44:49,120LL2400P,N,,725007549,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,0.8999999999999915,113.0,1.0,43.5,1.6000000000000014,0.927,0.0119999999999999
25/07/2025,17:45:47,120LL2400P,N,,725007550,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,0.8999999999999915,113.0,0.0,42.4,1.1000000000000014,0.947,0.019999999999999907
25/07/2025,17:56:56,200HP4300P,N,,250700032,1,197.0,197.0,191.0,191.0,53.5,53.5,1.26,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/07/2025,17:58:48,200HP4300P,N,,250700033,1,192.0,5.0,186.0,5.0,52.6,0.8999999999999986,1.24,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/07/2025,18:00:20,200HP4300P,N,,250700034,1,198.0,6.0,192.0,6.0,53.1,0.5,1.27,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/07/2025,18:01:44,200HP4300P,N,,250700035,1,201.0,3.0,192.0,0.0,53.5,0.3999999999999986,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/07/2025,18:03:31,200HP4300P,N,,250700036,1,195.0,6.0,186.0,6.0,52.3,1.2000000000000028,1.26,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/07/2025,8:45:47,200HP1000P,N,,250700001,1,199.0,5.0,190.0,5.0,55.0,5.0,3.08,5.0,245.0,5.0,210.0,5.0,64.2,5.0,3.48,5.0
28/07/2025,8:47:59,200HP1000P,N,,250700002,1,201.0,2.0,191.0,1.0,54.4,0.6000000000000014,3.1,0.020000000000000018,247.0,2.0,210.0,0.0,63.5,0.7000000000000028,3.51,0.029999999999999805
28/07/2025,8:50:19,200HP1000P,N,,250700003,1,194.0,7.0,185.0,6.0,53.9,0.5,3.05,0.050000000000000266,240.0,7.0,207.0,3.0,62.9,0.6000000000000014,3.42,0.08999999999999986
28/07/2025,8:52:33,200HP1000P,N,,250700004,1,199.0,5.0,188.0,3.0,54.2,0.30000000000000426,3.07,0.020000000000000018,245.0,5.0,209.0,2.0,63.3,0.3999999999999986,3.47,0.050000000000000266
28/07/2025,8:55:01,200HP1000P,N,,250700005,1,196.0,3.0,186.0,2.0,54.5,0.29999999999999716,3.07,0.0,242.0,3.0,207.0,2.0,63.6,0.30000000000000426,3.45,0.020000000000000018
28/07/2025,9:12:12,200HP1000P,N,,250700006,1,192.0,4.0,185.0,1.0,53.0,1.5,3.02,0.04999999999999982,237.0,5.0,206.0,1.0,62.2,1.3999999999999986,3.38,0.07000000000000028
28/07/2025,9:16:57,200HP1000P,N,,250700007,1,195.0,3.0,186.0,1.0,54.4,1.3999999999999986,3.06,0.040000000000000036,241.0,4.0,208.0,2.0,63.3,1.0999999999999943,3.43,0.050000000000000266
28/07/2025,9:20:39,200HP1000P,N,,250700008,1,199.0,4.0,189.0,3.0,54.6,0.20000000000000284,3.08,0.020000000000000018,246.0,5.0,209.0,1.0,63.4,0.10000000000000142,3.49,0.06000000000000005
28/07/2025,9:22:25,200HP1000P,N,,250700009,1,197.0,2.0,187.0,2.0,54.1,0.5,3.08,0.0,242.0,4.0,208.0,1.0,62.9,0.5,3.46,0.03000000000000025
28/07/2025,9:26:10,200HP1000P,N,,250700010,1,193.0,4.0,185.0,2.0,53.3,0.8000000000000043,3.04,0.040000000000000036,240.0,2.0,206.0,2.0,62.1,0.7999999999999972,3.4,0.06000000000000005
28/07/2025,9:28:32,200HP1000P,N,,250700011,1,197.0,4.0,188.0,3.0,54.0,0.7000000000000028,3.08,0.040000000000000036,242.0,2.0,208.0,2.0,63.4,1.2999999999999972,3.47,0.07000000000000028
28/07/2025,9:31:32,200HP1000P,N,,250700012,1,198.0,1.0,188.0,0.0,54.3,0.29999999999999716,3.07,0.010000000000000231,243.0,1.0,208.0,0.0,63.7,0.30000000000000426,3.48,0.009999999999999787
28/07/2025,9:33:01,200HP1000P,N,,250700013,1,194.0,4.0,185.0,3.0,53.1,1.1999999999999957,3.05,0.020000000000000018,240.0,3.0,207.0,1.0,62.1,1.6000000000000014,3.41,0.06999999999999984
28/07/2025,9:34:37,200HP1000P,N,,250700014,1,195.0,1.0,187.0,2.0,53.7,0.6000000000000014,3.06,0.010000000000000231,240.0,0.0,207.0,0.0,62.8,0.6999999999999957,3.43,0.020000000000000018
28/07/2025,9:36:11,200HP1000P,N,,250700015,1,194.0,1.0,186.0,1.0,53.8,0.09999999999999432,3.07,0.009999999999999787,239.0,1.0,207.0,0.0,62.7,0.09999999999999432,3.42,0.010000000000000231
28/07/2025,9:37:54,200HP1000P,N,,250700016,1,195.0,1.0,185.0,1.0,53.7,0.09999999999999432,3.06,0.009999999999999787,241.0,2.0,207.0,0.0,62.6,0.10000000000000142,3.42,0.0
28/07/2025,9:40:06,200HP1000P,N,,250700017,1,191.0,4.0,183.0,2.0,53.0,0.7000000000000028,3.01,0.050000000000000266,237.0,4.0,205.0,2.0,61.8,0.8000000000000043,3.36,0.06000000000000005
28/07/2025,9:44:10,200HP1000P,N,,250700018,1,196.0,5.0,187.0,4.0,53.9,0.8999999999999986,3.06,0.050000000000000266,241.0,4.0,208.0,3.0,63.0,1.2000000000000028,3.43,0.07000000000000028
28/07/2025,9:45:41,200HP1000P,N,,250700019,1,198.0,2.0,188.0,1.0,54.2,0.30000000000000426,3.1,0.040000000000000036,244.0,3.0,208.0,0.0,63.4,0.3999999999999986,3.48,0.04999999999999982
28/07/2025,9:47:13,200HP1000P,N,,250700020,1,196.0,2.0,186.0,2.0,53.8,0.4000000000000057,3.07,0.03000000000000025,241.0,3.0,207.0,1.0,62.7,0.6999999999999957,3.44,0.040000000000000036
28/07/2025,9:49:04,200HP1000P,N,,250700021,1,197.0,1.0,188.0,2.0,53.9,0.10000000000000142,3.1,0.03000000000000025,242.0,1.0,208.0,1.0,63.3,0.5999999999999943,3.48,0.040000000000000036
28/07/2025,9:52:08,200HP1000P,N,,250700022,1,198.0,1.0,188.0,0.0,53.8,0.10000000000000142,3.1,0.0,242.0,0.0,208.0,0.0,62.9,0.3999999999999986,3.48,0.0
28/07/2025,9:53:45,200HP1000P,N,,250700023,1,196.0,2.0,186.0,2.0,53.2,0.5999999999999943,3.06,0.040000000000000036,242.0,0.0,206.0,2.0,62.5,0.3999999999999986,3.44,0.040000000000000036
28/07/2025,9:55:23,200HP1000P,N,,250700024,1,192.0,4.0,185.0,1.0,53.6,0.3999999999999986,3.06,0.0,237.0,5.0,206.0,0.0,62.4,0.10000000000000142,3.41,0.029999999999999805
